id,value,location,sample date,measure,isToxic
1967318,0.043,Decha,17-Feb-12,Iron,0
1967328,0,Decha,17-Feb-12,Lead,1
1967876,4,Achara,17-Feb-12,Water temperature,0
1967899,0.5,Achara,17-Feb-12,Lead,1
1967905,0,Achara,17-Feb-12,Arsenic,1
1979356,4,Chai,17-Feb-12,Water temperature,0
1980307,4,Chai,17-Feb-12,Water temperature,0
1981258,4,Chai,17-Feb-12,Water temperature,0
1965559,1.5,Somchair,18-Feb-12,Water temperature,0
1965584,1.9,Somchair,18-Feb-12,Lead,1
1965588,0.046,Somchair,18-Feb-12,Mercury,1
1965592,1.7,Somchair,18-Feb-12,Arsenic,1
1966463,3,Busarakhan,18-Feb-12,Water temperature,0
1966482,0.29,Busarakhan,18-Feb-12,Iron,0
1966490,2.7,Busarakhan,18-Feb-12,Lead,1
1966494,0.072,Busarakhan,18-Feb-12,Mercury,1
1966498,1.7,Busarakhan,18-Feb-12,Arsenic,1
2221410,2.5,Kohsoom,23-Feb-12,Water temperature,0
2221433,0.587,Kohsoom,23-Feb-12,Iron,0
2221443,4.6,Kohsoom,23-Feb-12,Lead,1
2221447,0.12,Kohsoom,23-Feb-12,Mercury,1
2221451,2.3,Kohsoom,23-Feb-12,Arsenic,1
1965606,4,Somchair,24-Feb-12,Water temperature,0
1966512,4,Busarakhan,24-Feb-12,Water temperature,0
1977152,4,Tansanee,25-Feb-12,Water temperature,0
1977160,6,Tansanee,4-Mar-12,Water temperature,0
2219044,3.2,Sakda,11-Mar-12,Water temperature,0
2219446,3.2,Sakda,11-Mar-12,Water temperature,0
2219856,3.3,Sakda,11-Mar-12,Water temperature,0
1967911,4,Achara,15-Mar-12,Water temperature,0
1977177,6,Tansanee,15-Mar-12,Water temperature,0
1979404,5,Chai,15-Mar-12,Water temperature,0
1980355,4.5,Chai,15-Mar-12,Water temperature,0
1981306,5,Chai,15-Mar-12,Water temperature,0
1965639,4,Somchair,16-Mar-12,Water temperature,0
1966545,4,Busarakhan,16-Mar-12,Water temperature,0
1967346,3.4,Decha,16-Mar-12,Water temperature,0
1967362,1.857,Decha,16-Mar-12,Cyanides,1
1967363,0.036,Decha,16-Mar-12,Iron,0
1967373,0,Decha,16-Mar-12,Lead,1
1967927,4,Achara,17-Mar-12,Water temperature,0
1967950,0.5,Achara,17-Mar-12,Lead,1
1967956,0,Achara,17-Mar-12,Arsenic,1
1963031,8,Boonsri,24-Mar-12,Water temperature,0
1963053,0.41,Boonsri,24-Mar-12,Iron,0
1963063,0,Boonsri,24-Mar-12,Lead,1
1963067,0,Boonsri,24-Mar-12,Mercury,1
1963071,0,Boonsri,24-Mar-12,Arsenic,1
1963930,8,Boonsri,24-Mar-12,Water temperature,0
1963952,0.29,Boonsri,24-Mar-12,Iron,0
1963962,0,Boonsri,24-Mar-12,Lead,1
1963966,0,Boonsri,24-Mar-12,Mercury,1
1963970,0,Boonsri,24-Mar-12,Arsenic,1
1964764,8,Boonsri,24-Mar-12,Water temperature,0
1964786,0.35,Boonsri,24-Mar-12,Iron,0
1964796,0,Boonsri,24-Mar-12,Lead,1
1964800,0,Boonsri,24-Mar-12,Mercury,1
1964804,0,Boonsri,24-Mar-12,Arsenic,1
1965677,11,Somchair,25-Mar-12,Water temperature,0
1966583,11,Busarakhan,25-Mar-12,Water temperature,0
1977185,6,Tansanee,25-Mar-12,Water temperature,0
1977200,0.09,Tansanee,25-Mar-12,Iron,0
1979443,11,Chai,25-Mar-12,Water temperature,0
1980394,11,Chai,25-Mar-12,Water temperature,0
1981345,11,Chai,25-Mar-12,Water temperature,0
2221461,9.5,Kohsoom,29-Mar-12,Water temperature,0
2221485,0.327,Kohsoom,29-Mar-12,Iron,0
2221495,3.8,Kohsoom,29-Mar-12,Lead,1
2221499,0.244,Kohsoom,29-Mar-12,Mercury,1
2221503,0,Kohsoom,29-Mar-12,Arsenic,1
2217825,3,Kannika,30-Mar-12,Water temperature,0
2218228,3,Kannika,30-Mar-12,Water temperature,0
2218639,3,Kannika,30-Mar-12,Water temperature,0
1977209,13,Tansanee,13-Apr-12,Water temperature,0
1963103,12,Boonsri,15-Apr-12,Water temperature,0
1963125,0,Boonsri,15-Apr-12,Lead,1
1963129,0,Boonsri,15-Apr-12,Mercury,1
1963133,0,Boonsri,15-Apr-12,Arsenic,1
1964002,11.5,Boonsri,15-Apr-12,Water temperature,0
1964024,0,Boonsri,15-Apr-12,Lead,1
1964028,0,Boonsri,15-Apr-12,Mercury,1
1964032,0,Boonsri,15-Apr-12,Arsenic,1
1964836,12,Boonsri,15-Apr-12,Water temperature,0
1964858,0,Boonsri,15-Apr-12,Lead,1
1964862,0,Boonsri,15-Apr-12,Mercury,1
1964866,0,Boonsri,15-Apr-12,Arsenic,1
1979476,14,Chai,15-Apr-12,Water temperature,0
1980427,14,Chai,15-Apr-12,Water temperature,0
1981378,14,Chai,15-Apr-12,Water temperature,0
2217846,13.5,Kannika,15-Apr-12,Water temperature,0
2218257,13.5,Kannika,15-Apr-12,Water temperature,0
2218660,13.5,Kannika,15-Apr-12,Water temperature,0
2219065,13.3,Sakda,15-Apr-12,Water temperature,0
2219475,13.3,Sakda,15-Apr-12,Water temperature,0
2219877,13.3,Sakda,15-Apr-12,Water temperature,0
1967391,13.2,Decha,19-Apr-12,Water temperature,0
1967407,1.326,Decha,19-Apr-12,Cyanides,1
1967408,0.074,Decha,19-Apr-12,Iron,0
1967418,7.6,Decha,19-Apr-12,Lead,1
1967962,14,Achara,21-Apr-12,Water temperature,0
1967985,1.2,Achara,21-Apr-12,Lead,1
1967989,0,Achara,21-Apr-12,Mercury,1
1967992,0,Achara,21-Apr-12,Arsenic,1
1977217,11,Tansanee,23-Apr-12,Water temperature,0
1965720,16,Somchair,26-Apr-12,Water temperature,0
1966626,15,Busarakhan,26-Apr-12,Water temperature,0
2221515,16,Kohsoom,27-Apr-12,Water temperature,0
2221538,0.445,Kohsoom,27-Apr-12,Iron,0
2221548,4.6,Kohsoom,27-Apr-12,Lead,1
2221552,0.43,Kohsoom,27-Apr-12,Mercury,1
2221556,0,Kohsoom,27-Apr-12,Arsenic,1
1965754,13.5,Somchair,29-Apr-12,Water temperature,0
1966660,14,Busarakhan,29-Apr-12,Water temperature,0
1967998,17.7,Achara,29-Apr-12,Water temperature,0
1979521,14,Chai,29-Apr-12,Water temperature,0
1980472,13.5,Chai,29-Apr-12,Water temperature,0
1981423,14,Chai,29-Apr-12,Water temperature,0
1977234,16,Tansanee,3-May-12,Water temperature,0
1979536,19,Chai,4-May-12,Water temperature,0
1980487,19,Chai,4-May-12,Water temperature,0
1981438,20,Chai,4-May-12,Water temperature,0
1963170,18,Boonsri,10-May-12,Water temperature,0
1977242,19,Tansanee,13-May-12,Water temperature,0
2217877,16,Kannika,13-May-12,Water temperature,0
2218288,16,Kannika,13-May-12,Water temperature,0
2218691,16,Kannika,13-May-12,Water temperature,0
2219096,16.5,Sakda,13-May-12,Water temperature,0
2219506,16.5,Sakda,13-May-12,Water temperature,0
2219908,16.5,Sakda,13-May-12,Water temperature,0
1967436,12,Decha,19-May-12,Water temperature,0
1967452,1.96,Decha,19-May-12,Cyanides,1
1967453,0.051,Decha,19-May-12,Iron,0
1967463,0,Decha,19-May-12,Lead,1
1968022,12.7,Achara,19-May-12,Water temperature,0
1968045,0.5,Achara,19-May-12,Lead,1
1968049,0,Achara,19-May-12,Mercury,1
1968052,0,Achara,19-May-12,Arsenic,1
1979589,18,Chai,21-May-12,Water temperature,0
1980540,18,Chai,21-May-12,Water temperature,0
1981491,18,Chai,21-May-12,Water temperature,0
1963206,17,Boonsri,25-May-12,Water temperature,0
1963230,0,Boonsri,25-May-12,Lead,1
1963234,0.116,Boonsri,25-May-12,Mercury,1
1963238,0,Boonsri,25-May-12,Arsenic,1
1964084,16.5,Boonsri,25-May-12,Water temperature,0
1964108,0,Boonsri,25-May-12,Lead,1
1964112,0,Boonsri,25-May-12,Mercury,1
1964116,0,Boonsri,25-May-12,Arsenic,1
1964918,17,Boonsri,25-May-12,Water temperature,0
1964942,0,Boonsri,25-May-12,Lead,1
1964946,0.04,Boonsri,25-May-12,Mercury,1
1964950,0,Boonsri,25-May-12,Arsenic,1
2221567,20,Kohsoom,25-May-12,Water temperature,0
2221591,0.332,Kohsoom,25-May-12,Iron,0
2221601,7.8,Kohsoom,25-May-12,Lead,1
2221605,0.54,Kohsoom,25-May-12,Mercury,1
2221609,0,Kohsoom,25-May-12,Arsenic,1
1965791,23,Somchair,26-May-12,Water temperature,0
1966697,23,Busarakhan,26-May-12,Water temperature,0
1968058,17.2,Achara,27-May-12,Water temperature,0
1977250,20.5,Tansanee,27-May-12,Water temperature,0
1977264,0.15,Tansanee,27-May-12,Iron,0
1965828,22,Somchair,31-May-12,Water temperature,0
1966735,22,Busarakhan,31-May-12,Water temperature,0
1979612,20,Chai,1-Jun-12,Water temperature,0
1980563,19.5,Chai,1-Jun-12,Water temperature,0
1981514,20,Chai,1-Jun-12,Water temperature,0
2217914,20,Kannika,8-Jun-12,Water temperature,0
2217938,1.9,Kannika,8-Jun-12,Lead,1
2217942,0.065,Kannika,8-Jun-12,Mercury,1
2217946,1.7,Kannika,8-Jun-12,Arsenic,1
2218325,20,Kannika,8-Jun-12,Water temperature,0
2218349,2.4,Kannika,8-Jun-12,Lead,1
2218353,0.064,Kannika,8-Jun-12,Mercury,1
2218357,1.7,Kannika,8-Jun-12,Arsenic,1
2218728,20,Kannika,8-Jun-12,Water temperature,0
2218752,2,Kannika,8-Jun-12,Lead,1
2218756,0.065,Kannika,8-Jun-12,Mercury,1
2218760,1.6,Kannika,8-Jun-12,Arsenic,1
2219133,20,Sakda,8-Jun-12,Water temperature,0
2219543,20,Sakda,8-Jun-12,Water temperature,0
2219945,20,Sakda,8-Jun-12,Water temperature,0
1968075,25,Achara,16-Jun-12,Water temperature,0
1968098,1.6,Achara,16-Jun-12,Lead,1
1968104,0,Achara,16-Jun-12,Arsenic,1
1963270,24,Boonsri,17-Jun-12,Water temperature,0
1963296,0,Boonsri,17-Jun-12,Lead,1
1963300,0.192,Boonsri,17-Jun-12,Mercury,1
1963304,0,Boonsri,17-Jun-12,Arsenic,1
1964148,23,Boonsri,17-Jun-12,Water temperature,0
1964174,0,Boonsri,17-Jun-12,Lead,1
1964178,0.193,Boonsri,17-Jun-12,Mercury,1
1964182,0,Boonsri,17-Jun-12,Arsenic,1
1964982,23,Boonsri,17-Jun-12,Water temperature,0
1965008,0,Boonsri,17-Jun-12,Lead,1
1965012,0.167,Boonsri,17-Jun-12,Mercury,1
1965016,0,Boonsri,17-Jun-12,Arsenic,1
1967481,23.4,Decha,17-Jun-12,Water temperature,0
1967497,2.452,Decha,17-Jun-12,Cyanides,1
1967498,0.05,Decha,17-Jun-12,Iron,0
1967508,0,Decha,17-Jun-12,Lead,1
2221620,20,Kohsoom,21-Jun-12,Water temperature,0
2221644,0.287,Kohsoom,21-Jun-12,Iron,0
2221654,2.6,Kohsoom,21-Jun-12,Lead,1
2221658,0.17,Kohsoom,21-Jun-12,Mercury,1
2221662,2.7,Kohsoom,21-Jun-12,Arsenic,1
1979662,22,Chai,22-Jun-12,Water temperature,0
1980613,22,Chai,22-Jun-12,Water temperature,0
1981564,22,Chai,22-Jun-12,Water temperature,0
1968110,20.8,Achara,28-Jun-12,Water temperature,0
1979686,22,Chai,2-Jul-12,Water temperature,0
1980637,22,Chai,2-Jul-12,Water temperature,0
1981588,22,Chai,2-Jul-12,Water temperature,0
1977271,17,Tansanee,6-Jul-12,Water temperature,0
1968135,22,Achara,8-Jul-12,Water temperature,0
2217952,22,Kannika,13-Jul-12,Water temperature,0
2218363,22,Kannika,13-Jul-12,Water temperature,0
2218766,22,Kannika,13-Jul-12,Water temperature,0
2219163,22,Sakda,13-Jul-12,Water temperature,0
2219573,22,Sakda,13-Jul-12,Water temperature,0
2219975,22,Sakda,13-Jul-12,Water temperature,0
1963346,29,Boonsri,20-Jul-12,Water temperature,0
1963368,0.2,Boonsri,20-Jul-12,Iron,0
1963378,0,Boonsri,20-Jul-12,Lead,1
1963382,0.065,Boonsri,20-Jul-12,Mercury,1
1963386,0,Boonsri,20-Jul-12,Arsenic,1
1964224,26,Boonsri,20-Jul-12,Water temperature,0
1964246,0.18,Boonsri,20-Jul-12,Iron,0
1964256,0,Boonsri,20-Jul-12,Lead,1
1964260,0.049,Boonsri,20-Jul-12,Mercury,1
1964264,0,Boonsri,20-Jul-12,Arsenic,1
1965058,26,Boonsri,20-Jul-12,Water temperature,0
1965080,0.15,Boonsri,20-Jul-12,Iron,0
1965090,0,Boonsri,20-Jul-12,Lead,1
1965094,0.048,Boonsri,20-Jul-12,Mercury,1
1965098,0,Boonsri,20-Jul-12,Arsenic,1
1965890,26,Somchair,20-Jul-12,Water temperature,0
1966797,28,Busarakhan,20-Jul-12,Water temperature,0
1967526,18.6,Decha,20-Jul-12,Water temperature,0
1967542,3.001,Decha,20-Jul-12,Cyanides,1
1967543,0.037,Decha,20-Jul-12,Iron,0
1967553,0,Decha,20-Jul-12,Lead,1
1977287,24,Tansanee,20-Jul-12,Water temperature,0
1977301,0.34,Tansanee,20-Jul-12,Iron,0
1968152,22.7,Achara,21-Jul-12,Water temperature,0
1968175,0.5,Achara,21-Jul-12,Lead,1
1968179,0,Achara,21-Jul-12,Mercury,1
1968182,0,Achara,21-Jul-12,Arsenic,1
1965921,27,Somchair,23-Jul-12,Water temperature,0
1966828,27.5,Busarakhan,23-Jul-12,Water temperature,0
2221673,27.5,Kohsoom,26-Jul-12,Water temperature,0
2221697,0.417,Kohsoom,26-Jul-12,Iron,0
2221707,3.7,Kohsoom,26-Jul-12,Lead,1
2221711,0.18,Kohsoom,26-Jul-12,Mercury,1
2221715,2.7,Kohsoom,26-Jul-12,Arsenic,1
1965936,26,Somchair,27-Jul-12,Water temperature,0
1966843,26.5,Busarakhan,27-Jul-12,Water temperature,0
1965969,25,Somchair,30-Jul-12,Water temperature,0
1966875,26,Busarakhan,30-Jul-12,Water temperature,0
1979743,25,Chai,30-Jul-12,Water temperature,0
1980694,25,Chai,30-Jul-12,Water temperature,0
1981645,25,Chai,30-Jul-12,Water temperature,0
1979764,29,Chai,9-Aug-12,Water temperature,0
1980715,29.5,Chai,9-Aug-12,Water temperature,0
1981666,29.5,Chai,9-Aug-12,Water temperature,0
1977308,21,Tansanee,10-Aug-12,Water temperature,0
1968187,24.2,Achara,16-Aug-12,Water temperature,0
1968210,0.5,Achara,16-Aug-12,Lead,1
1968214,0,Achara,16-Aug-12,Mercury,1
1968217,1.6,Achara,16-Aug-12,Arsenic,1
1967571,20.7,Decha,17-Aug-12,Water temperature,0
1967588,2.04,Decha,17-Aug-12,Cyanides,1
1967589,0.049,Decha,17-Aug-12,Iron,0
1967599,0,Decha,17-Aug-12,Lead,1
1979807,27,Chai,19-Aug-12,Water temperature,0
1980758,27,Chai,19-Aug-12,Water temperature,0
1981709,27,Chai,19-Aug-12,Water temperature,0
1963429,24,Boonsri,23-Aug-12,Water temperature,0
1963451,0.2,Boonsri,23-Aug-12,Iron,0
1963461,0,Boonsri,23-Aug-12,Lead,1
1963465,0,Boonsri,23-Aug-12,Mercury,1
1963469,0,Boonsri,23-Aug-12,Arsenic,1
1964307,24,Boonsri,23-Aug-12,Water temperature,0
1964329,0.171,Boonsri,23-Aug-12,Iron,0
1964339,0,Boonsri,23-Aug-12,Lead,1
1964343,0,Boonsri,23-Aug-12,Mercury,1
1964347,0,Boonsri,23-Aug-12,Arsenic,1
1965141,24,Boonsri,23-Aug-12,Water temperature,0
1965163,0.162,Boonsri,23-Aug-12,Iron,0
1965173,0,Boonsri,23-Aug-12,Lead,1
1965177,0.033,Boonsri,23-Aug-12,Mercury,1
1965181,0,Boonsri,23-Aug-12,Arsenic,1
2221726,26,Kohsoom,23-Aug-12,Water temperature,0
2221750,0.3071,Kohsoom,23-Aug-12,Iron,0
2221760,5.8,Kohsoom,23-Aug-12,Lead,1
2221764,0.13,Kohsoom,23-Aug-12,Mercury,1
2221768,2.3,Kohsoom,23-Aug-12,Arsenic,1
1966006,26,Somchair,25-Aug-12,Water temperature,0
1966912,26,Busarakhan,25-Aug-12,Water temperature,0
1968223,22.3,Achara,26-Aug-12,Water temperature,0
1977328,25,Tansanee,26-Aug-12,Water temperature,0
1979835,22,Chai,1-Sep-12,Water temperature,0
1980786,22,Chai,1-Sep-12,Water temperature,0
1981737,22,Chai,1-Sep-12,Water temperature,0
2217983,23.2,Kannika,1-Sep-12,Water temperature,0
2218394,23,Kannika,1-Sep-12,Water temperature,0
2218797,23.4,Kannika,1-Sep-12,Water temperature,0
2219193,22.7,Sakda,1-Sep-12,Water temperature,0
2219603,22.2,Sakda,1-Sep-12,Water temperature,0
2220005,22.5,Sakda,1-Sep-12,Water temperature,0
1977336,18,Tansanee,15-Sep-12,Water temperature,0
1977351,0.31,Tansanee,15-Sep-12,Iron,0
2219222,19,Sakda,16-Sep-12,Water temperature,0
2219632,19,Sakda,16-Sep-12,Water temperature,0
2220034,19,Sakda,16-Sep-12,Water temperature,0
1977361,19.5,Tansanee,17-Sep-12,Water temperature,0
1979882,22,Chai,17-Sep-12,Water temperature,0
1980833,22.5,Chai,17-Sep-12,Water temperature,0
1981784,22,Chai,17-Sep-12,Water temperature,0
1967617,15.5,Decha,20-Sep-12,Water temperature,0
1967633,2.185,Decha,20-Sep-12,Cyanides,1
1967634,0.045,Decha,20-Sep-12,Iron,0
1967644,0,Decha,20-Sep-12,Lead,1
1968247,17.6,Achara,21-Sep-12,Water temperature,0
1968270,0.5,Achara,21-Sep-12,Lead,1
1968274,0,Achara,21-Sep-12,Mercury,1
1968277,1.3,Achara,21-Sep-12,Arsenic,1
1963509,17.9,Boonsri,23-Sep-12,Water temperature,0
1963531,0.336,Boonsri,23-Sep-12,Iron,0
1963541,3.735,Boonsri,23-Sep-12,Lead,1
1963545,0.05,Boonsri,23-Sep-12,Mercury,1
1963549,0,Boonsri,23-Sep-12,Arsenic,1
1964387,17.8,Boonsri,23-Sep-12,Water temperature,0
1964409,0.276,Boonsri,23-Sep-12,Iron,0
1964419,3.015,Boonsri,23-Sep-12,Lead,1
1964423,0,Boonsri,23-Sep-12,Mercury,1
1964427,0,Boonsri,23-Sep-12,Arsenic,1
1965221,17.9,Boonsri,23-Sep-12,Water temperature,0
1965243,0.345,Boonsri,23-Sep-12,Iron,0
1965253,3.821,Boonsri,23-Sep-12,Lead,1
1965257,0.033,Boonsri,23-Sep-12,Mercury,1
1965261,0,Boonsri,23-Sep-12,Arsenic,1
2218012,19,Kannika,23-Sep-12,Water temperature,0
2218423,19,Kannika,23-Sep-12,Water temperature,0
2218826,19,Kannika,23-Sep-12,Water temperature,0
1968283,16.6,Achara,27-Sep-12,Water temperature,0
1979914,16,Chai,5-Oct-12,Water temperature,0
1980865,16,Chai,5-Oct-12,Water temperature,0
1981816,16,Chai,5-Oct-12,Water temperature,0
1966087,12.5,Somchair,7-Oct-12,Water temperature,0
1966993,12.5,Busarakhan,7-Oct-12,Water temperature,0
1977369,16,Tansanee,8-Oct-12,Water temperature,0
1966128,13,Somchair,11-Oct-12,Water temperature,0
1967032,12,Busarakhan,11-Oct-12,Water temperature,0
2218042,13.2,Kannika,14-Oct-12,Water temperature,0
2218453,13.2,Kannika,14-Oct-12,Water temperature,0
2218856,13.2,Kannika,14-Oct-12,Water temperature,0
2219253,13.3,Sakda,14-Oct-12,Water temperature,0
2219663,13.3,Sakda,14-Oct-12,Water temperature,0
2220065,13.3,Sakda,14-Oct-12,Water temperature,0
1977378,15,Tansanee,15-Oct-12,Water temperature,0
1968300,11,Achara,18-Oct-12,Water temperature,0
1967662,9.6,Decha,19-Oct-12,Water temperature,0
1967679,2.23,Decha,19-Oct-12,Cyanides,1
1967680,0.037,Decha,19-Oct-12,Iron,0
1967690,2.06,Decha,19-Oct-12,Lead,1
1968324,8.8,Achara,21-Oct-12,Water temperature,0
1968347,0.5,Achara,21-Oct-12,Lead,1
1968351,0,Achara,21-Oct-12,Mercury,1
1968354,0,Achara,21-Oct-12,Arsenic,1
1979968,13.5,Chai,25-Oct-12,Water temperature,0
1980919,13,Chai,25-Oct-12,Water temperature,0
1981870,13.5,Chai,25-Oct-12,Water temperature,0
2221782,15,Kohsoom,25-Oct-12,Water temperature,0
2221805,0.234,Kohsoom,25-Oct-12,Iron,0
2221815,5.8,Kohsoom,25-Oct-12,Lead,1
2221819,0.45,Kohsoom,25-Oct-12,Mercury,1
2221823,3,Kohsoom,25-Oct-12,Arsenic,1
1966154,10,Somchair,27-Oct-12,Water temperature,0
1967059,9.5,Busarakhan,27-Oct-12,Water temperature,0
1963594,9,Boonsri,29-Oct-12,Water temperature,0
1963616,0.23,Boonsri,29-Oct-12,Iron,0
1963626,3.16,Boonsri,29-Oct-12,Lead,1
1963630,0,Boonsri,29-Oct-12,Mercury,1
1963634,0,Boonsri,29-Oct-12,Arsenic,1
1964472,9.5,Boonsri,29-Oct-12,Water temperature,0
1964494,0.18,Boonsri,29-Oct-12,Iron,0
1964504,3.35,Boonsri,29-Oct-12,Lead,1
1964508,0.054,Boonsri,29-Oct-12,Mercury,1
1964512,0,Boonsri,29-Oct-12,Arsenic,1
1965305,9,Boonsri,29-Oct-12,Water temperature,0
1965327,0.21,Boonsri,29-Oct-12,Iron,0
1965337,0,Boonsri,29-Oct-12,Lead,1
1965341,0,Boonsri,29-Oct-12,Mercury,1
1965345,0,Boonsri,29-Oct-12,Arsenic,1
1966183,8,Somchair,29-Oct-12,Water temperature,0
1967089,7.5,Busarakhan,29-Oct-12,Water temperature,0
1979987,14,Chai,1-Nov-12,Water temperature,0
1980938,14.5,Chai,1-Nov-12,Water temperature,0
1981889,14,Chai,1-Nov-12,Water temperature,0
1966201,11,Somchair,4-Nov-12,Water temperature,0
1967107,10,Busarakhan,4-Nov-12,Water temperature,0
2219289,11,Sakda,5-Nov-12,Water temperature,0
2219699,11,Sakda,5-Nov-12,Water temperature,0
2220101,11,Sakda,5-Nov-12,Water temperature,0
1980026,10,Chai,9-Nov-12,Water temperature,0
1980977,10,Chai,9-Nov-12,Water temperature,0
1981927,10,Chai,9-Nov-12,Water temperature,0
2218078,11.1,Kannika,9-Nov-12,Water temperature,0
2218489,11.1,Kannika,9-Nov-12,Water temperature,0
2218892,11.1,Kannika,9-Nov-12,Water temperature,0
1966243,16,Somchair,15-Nov-12,Water temperature,0
1967149,17,Busarakhan,15-Nov-12,Water temperature,0
1980043,15,Chai,15-Nov-12,Water temperature,0
1980994,15,Chai,15-Nov-12,Water temperature,0
1981944,15,Chai,15-Nov-12,Water temperature,0
1968360,11,Achara,16-Nov-12,Water temperature,0
1968382,0.5,Achara,16-Nov-12,Lead,1
1968386,0,Achara,16-Nov-12,Mercury,1
1968389,1.4,Achara,16-Nov-12,Arsenic,1
1963661,10,Boonsri,17-Nov-12,Water temperature,0
1963683,0.38,Boonsri,17-Nov-12,Iron,0
1963693,3.27,Boonsri,17-Nov-12,Lead,1
1963697,0,Boonsri,17-Nov-12,Mercury,1
1963701,0,Boonsri,17-Nov-12,Arsenic,1
1964539,10,Boonsri,17-Nov-12,Water temperature,0
1964561,0.1,Boonsri,17-Nov-12,Iron,0
1964571,0,Boonsri,17-Nov-12,Lead,1
1964575,0,Boonsri,17-Nov-12,Mercury,1
1964579,0,Boonsri,17-Nov-12,Arsenic,1
1965372,10,Boonsri,17-Nov-12,Water temperature,0
1965394,0.26,Boonsri,17-Nov-12,Iron,0
1965404,3.079,Boonsri,17-Nov-12,Lead,1
1965408,0,Boonsri,17-Nov-12,Mercury,1
1965412,0,Boonsri,17-Nov-12,Arsenic,1
1967708,8,Decha,18-Nov-12,Water temperature,0
1967725,2.47,Decha,18-Nov-12,Cyanides,1
1967726,0.043,Decha,18-Nov-12,Iron,0
1967736,0,Decha,18-Nov-12,Lead,1
1966261,12,Somchair,22-Nov-12,Water temperature,0
1967167,12.5,Busarakhan,22-Nov-12,Water temperature,0
1968395,11.4,Achara,22-Nov-12,Water temperature,0
2221832,11.5,Kohsoom,24-Nov-12,Water temperature,0
2221855,0.2576,Kohsoom,24-Nov-12,Iron,0
2221865,3.3,Kohsoom,24-Nov-12,Lead,1
2221869,0.4,Kohsoom,24-Nov-12,Mercury,1
2221873,2.6,Kohsoom,24-Nov-12,Arsenic,1
1977394,15,Tansanee,26-Nov-12,Water temperature,0
1977403,10,Tansanee,30-Nov-12,Water temperature,0
1977417,0.05,Tansanee,30-Nov-12,Iron,0
1980075,7,Chai,6-Dec-12,Water temperature,0
1981026,6.5,Chai,6-Dec-12,Water temperature,0
1981976,7,Chai,6-Dec-12,Water temperature,0
1968418,8,Achara,7-Dec-12,Water temperature,0
1966288,7,Somchair,8-Dec-12,Water temperature,0
1967194,8.5,Busarakhan,8-Dec-12,Water temperature,0
1977432,11,Tansanee,9-Dec-12,Water temperature,0
1980109,6,Chai,9-Dec-12,Water temperature,0
1981060,5.5,Chai,9-Dec-12,Water temperature,0
1982009,6,Chai,9-Dec-12,Water temperature,0
2218108,8,Kannika,9-Dec-12,Water temperature,0
2218519,8,Kannika,9-Dec-12,Water temperature,0
2218922,8,Kannika,9-Dec-12,Water temperature,0
2219322,8,Sakda,9-Dec-12,Water temperature,0
2219732,8,Sakda,9-Dec-12,Water temperature,0
2220134,8,Sakda,9-Dec-12,Water temperature,0
1968434,5,Achara,10-Dec-12,Water temperature,0
1968456,2.4,Achara,10-Dec-12,Lead,1
1968460,0,Achara,10-Dec-12,Mercury,1
1968463,0,Achara,10-Dec-12,Arsenic,1
1963735,4,Boonsri,13-Dec-12,Water temperature,0
1963757,0.57,Boonsri,13-Dec-12,Iron,0
1963766,0,Boonsri,13-Dec-12,Lead,1
1963770,0.057,Boonsri,13-Dec-12,Mercury,1
1963774,0,Boonsri,13-Dec-12,Arsenic,1
1967754,3,Decha,15-Dec-12,Water temperature,0
1967771,1.54,Decha,15-Dec-12,Cyanides,1
1967772,0.3923,Decha,15-Dec-12,Iron,0
1967782,11.2,Decha,15-Dec-12,Lead,1
2221883,4.5,Kohsoom,15-Dec-12,Water temperature,0
2221906,0.231,Kohsoom,15-Dec-12,Iron,0
2221916,0.92,Kohsoom,15-Dec-12,Lead,1
2221920,0.14,Kohsoom,15-Dec-12,Mercury,1
2221924,0,Kohsoom,15-Dec-12,Arsenic,1
1980138,5,Chai,27-Dec-12,Water temperature,0
1981089,5,Chai,27-Dec-12,Water temperature,0
1982038,5,Chai,27-Dec-12,Water temperature,0
1966341,1,Somchair,30-Dec-12,Water temperature,0
1967246,1,Busarakhan,30-Dec-12,Water temperature,0
2164060,1,Somchair,11-Jan-13,Water temperature,0
2165012,2,Busarakhan,11-Jan-13,Water temperature,0
2184432,1.5,Kannika,11-Jan-13,Water temperature,0
2184848,1.5,Kannika,11-Jan-13,Water temperature,0
2185265,1.5,Kannika,11-Jan-13,Water temperature,0
2185682,1.2,Sakda,11-Jan-13,Water temperature,0
2186096,1.2,Sakda,11-Jan-13,Water temperature,0
2186509,1.2,Sakda,11-Jan-13,Water temperature,0
2177954,3,Chai,12-Jan-13,Water temperature,0
2178927,3,Chai,12-Jan-13,Water temperature,0
2179899,3,Chai,12-Jan-13,Water temperature,0
2160965,2,Boonsri,17-Jan-13,Water temperature,0
2160986,0.471,Boonsri,17-Jan-13,Iron,0
2160996,0,Boonsri,17-Jan-13,Lead,1
2161000,0,Boonsri,17-Jan-13,Mercury,1
2161004,0,Boonsri,17-Jan-13,Arsenic,1
2162000,2,Boonsri,17-Jan-13,Water temperature,0
2162021,0.404,Boonsri,17-Jan-13,Iron,0
2162031,0,Boonsri,17-Jan-13,Lead,1
2162035,0,Boonsri,17-Jan-13,Mercury,1
